    0.1754513510E+01   -0.1077909106E+00    0.4342105568E+00    0.5059383552E-01
    0.1787088083E+01   -0.1097921736E+00    0.4446634935E+00    0.5195653042E-01
    0.1820978668E+01   -0.1118742875E+00    0.4551464542E+00    0.5339837812E-01
    0.1856238433E+01   -0.1140405189E+00    0.4656515851E+00    0.5492313341E-01
    0.1892922693E+01   -0.1162942660E+00    0.4761709877E+00    0.5653468606E-01
    0.1931088996E+01   -0.1186390644E+00    0.4866967437E+00    0.5823706457E-01
    0.1970797219E+01   -0.1210785928E+00    0.4972209414E+00    0.6003444013E-01
    0.2012109653E+01   -0.1236166781E+00    0.5077357010E+00    0.6193113086E-01
    0.2055091110E+01   -0.1262573020E+00    0.5182332009E+00    0.6393160620E-01
    0.2099809018E+01   -0.1290046072E+00    0.5287057027E+00    0.6604049164E-01
    0.2146333529E+01   -0.1318629034E+00    0.5391455761E+00    0.6826257367E-01
    0.2194737630E+01   -0.1348366749E+00    0.5495453235E+00    0.7060280508E-01
    0.2245097257E+01   -0.1379305867E+00    0.5598976032E+00    0.7306631054E-01
    0.2297491413E+01   -0.1411494925E+00    0.5701952523E+00    0.7565839259E-01
    0.2352002293E+01   -0.1444984422E+00    0.5804313080E+00    0.7838453788E-01
    0.2408715413E+01   -0.1479826894E+00    0.5905990282E+00    0.8125042391E-01
    0.2467719742E+01   -0.1516077002E+00    0.6006919105E+00    0.8426192608E-01
    0.2529107847E+01   -0.1553791614E+00    0.6107037098E+00    0.8742512520E-01
    0.2592976030E+01   -0.1593029896E+00    0.6206284547E+00    0.9074631544E-01
    0.2659424489E+01   -0.1633853406E+00    0.6304604624E+00    0.9423201271E-01
    0.2728557465E+01   -0.1676326185E+00    0.6401943517E+00    0.9788896351E-01
    0.2800483413E+01   -0.1720514864E+00    0.6498250545E+00    0.1017241543E+00
    0.2875315170E+01   -0.1766488766E+00    0.6593478263E+00    0.1057448214E+00
    0.2953170130E+01   -0.1814320013E+00    0.6687582537E+00    0.1099584612E+00
    0.3034170430E+01   -0.1864083643E+00    0.6780522621E+00    0.1143728415E+00
    0.3118443142E+01   -0.1915857724E+00    0.6872261200E+00    0.1189960122E+00
    0.3206120472E+01   -0.1969723477E+00    0.6962764433E+00    0.1238363184E+00
    0.3297339966E+01   -0.2025765407E+00    0.7052001969E+00    0.1289024121E+00
    0.3392244727E+01   -0.2084071431E+00    0.7139946955E+00    0.1342032659E+00
    0.3490983641E+01   -0.2144733018E+00    0.7226576029E+00    0.1397481869E+00
    0.3593711607E+01   -0.2207845334E+00    0.7311869299E+00    0.1455468310E+00
    0.3700589783E+01   -0.2273507387E+00    0.7395810312E+00    0.1516092181E+00
    0.3811785837E+01   -0.2341822186E+00    0.7478386007E+00    0.1579457481E+00
    0.3927474211E+01   -0.2412896904E+00    0.7559586660E+00    0.1645672172E+00
